,id,coordinate,Start_Date,End_Date
7535,15619003,"[[[31.0, 39.0], [31.5, 39.0], [31.5, 39.5], [31.0, 39.5], [31.0, 39.0]]]",1918.0,2000.0
7536,15619004,"[[[30.0, 37.0], [30.5, 37.0], [30.5, 37.5], [30.0, 37.5], [30.0, 37.0]]]",1918.0,2000.0
7537,659929984,"[[[48.0, 36.0], [49.0, 36.0], [49.0, 37.0], [48.0, 37.0], [48.0, 36.0]]]",-1200.0,2000.0
7538,510671522,"[[[43.0, 34.0], [44.0, 34.0], [44.0, 35.0], [43.0, 35.0], [43.0, 34.0]]]",300.0,640.0
7539,510671523,"[[[35.0, 32.5], [35.5, 32.5], [35.5, 33.0], [35.0, 33.0], [35.0, 32.5]]]",-330.0,2000.0
7540,510671524,"[[[30.0, 40.5], [30.5, 40.5], [30.5, 41.0], [30.0, 41.0], [30.0, 40.5]]]",1918.0,2000.0
7541,583777189,"[[[45.0, 33.0], [46.0, 33.0], [46.0, 34.0], [45.0, 34.0], [45.0, 33.0]]]",-2950.0,-2350.0
7542,890432540,"[[[43.0, 32.0], [44.0, 32.0], [44.0, 33.0], [43.0, 33.0], [43.0, 32.0]]]",-1200.0,2000.0
7543,890432541,"[[[51.0, 33.0], [52.0, 33.0], [52.0, 34.0], [51.0, 34.0], [51.0, 33.0]]]",-1200.0,2000.0
7544,890432542,"[[[31.0, 31.0], [31.5, 31.0], [31.5, 31.5], [31.0, 31.5], [31.0, 31.0]]]",-304.0,640.0
7545,890432543,"[[[45.0, 32.0], [46.0, 32.0], [46.0, 33.0], [45.0, 33.0], [45.0, 32.0]]]",-2335.0,-2000.0
7546,890432544,"[[[34.0, 37.0], [34.5, 37.0], [34.5, 37.5], [34.0, 37.5], [34.0, 37.0]]]",1918.0,2000.0
7547,890432545,"[[[34.0, 37.0], [34.5, 37.0], [34.5, 37.5], [34.0, 37.5], [34.0, 37.0]]]",1918.0,2000.0
7548,890432546,"[[[39.0, 39.0], [39.5, 39.0], [39.5, 39.5], [39.0, 39.5], [39.0, 39.0]]]",1918.0,2000.0
7549,90032638,"[[[41.0, 37.0], [42.0, 37.0], [42.0, 38.0], [41.0, 38.0], [41.0, 37.0]]]",-720.0,640.0
7550,671109966,"[35.218992, 31.739992]",-1200.0,2100.0
7551,96505315,"[35.603282, 32.438816]",-3300.0,-2000.0
7552,546227067,"[37.003862, 32.3357798]",-4000.0,-2000.0
7553,546227068,"[[35.9312345, 31.8581448], [35.9309234, 31.8580309], [35.9308107, 31.8579968], [35.9306927, 31.8579421], [35.9306095, 31.8578806], [35.9305854, 31.8577644], [35.9305773, 31.8575411], [35.9305908, 31.8573703], [35.9309877, 31.8572677], [35.9313606, 31.8571857], [35.931382, 31.8570673], [35.9317951, 31.8569534], [35.9318031, 31.8570263], [35.9318192, 31.8570923], [35.9318541, 31.8571311], [35.9319372, 31.8571265], [35.9320231, 31.8571197], [35.9320928, 31.8571652], [35.9322806, 31.8571652], [35.9324978, 31.8572176], [35.9326212, 31.8573042], [35.9326292, 31.8574272], [35.9326105, 31.8575662], [35.9325434, 31.8577211], [35.9324442, 31.8578851], [35.932294, 31.8580036], [35.9321894, 31.8580833], [35.9320982, 31.8581631], [35.9319533, 31.8581858], [35.9318675, 31.8582314], [35.9317468, 31.8582314], [35.931618, 31.8582155], [35.9314839, 31.8581927], [35.9312345, 31.8581448]]",,
7554,668179,"[36.672525, 35.727837]",300.0,640.0
7555,668184,"[38.103784, 35.25067]",-30.0,640.0
7556,668187,"[37.518964, 35.809864]",-30.0,640.0
7557,668189,"[37.361407, 35.533726]",300.0,640.0
7558,668190,"[35.878069, 34.909961]",-30.0,640.0
7559,668196,"[38.582516, 34.671287]",-30.0,640.0
7560,668198,"[36.038558, 34.534907]",-330.0,640.0
7561,668199,"[36.735111, 34.960169]",-330.0,640.0
7562,668200,"[36.4, 35.2833333]",-2000.0,1204.0
7563,668202,"[37.100931, 34.3077]",-30.0,640.0
7564,668204,"[36.270961, 34.653164]",300.0,640.0
7565,668207,"[36.558987, 35.697826]",300.0,640.0
7566,668214,"[35.657598, 34.251074]",-330.0,640.0
7567,668221,"[36.7627, 34.182361]",-30.0,640.0
7568,668223,"[35.884375, 34.938844]",-330.0,300.0
7569,668226,"[37.015824, 36.026208]",-330.0,640.0
7570,668227,"[36.600517, 35.661533]",300.0,640.0
7571,668231,"[36.422446, 34.274374]",-30.0,300.0
7572,668236,"[37.076564, 34.275118]",300.0,640.0
7573,668237,"[36.772834, 34.425911]",300.0,640.0
7574,668238,"[36.408945, 36.013563]",-330.0,300.0
7575,668245,"[35.887969, 34.871995]",-30.0,300.0
7576,668250,"[35.922327, 35.378062]",-550.0,640.0
7577,668251,"[38.468981, 34.426207]",-30.0,300.0
7578,668252,"[35.693911, 34.277]",-330.0,640.0
7579,668253,"[36.712808, 35.615532]",300.0,640.0
7580,668257,"[36.410367, 34.623839]",300.0,640.0
7581,668261,"[36.724237, 34.751899]",-330.0,640.0
7582,668265,"[36.54053, 35.296738]",300.0,640.0
7583,668266,"[36.458105, 35.588322]",300.0,640.0
7584,668273,"[36.711832, 35.731718]",300.0,640.0
7585,668277,"[35.786507, 34.385738]",-330.0,300.0
7586,668278,"[36.659561, 35.767777]",300.0,640.0
7587,668279,"[36.631867, 35.810933]",300.0,640.0
7588,668280,"[36.608754, 35.837604]",300.0,640.0
7589,668283,"[37.570142, 35.164907]",-30.0,640.0
7590,668286,"[36.569607, 34.716028]",300.0,640.0
7591,668297,"[36.361477, 34.208809]",-30.0,640.0
7592,668298,"[36.460209, 34.670969]",300.0,640.0
7593,668300,"[36.155416, 35.645991]",-330.0,-30.0
7594,668302,"[36.578113, 35.593985]",300.0,640.0
7595,668308,"[36.494325, 34.906912]",-330.0,640.0
7596,668309,"[36.339563, 35.070199]",-30.0,640.0
7597,668315,"[37.257544, 34.260948]",-30.0,640.0
7598,668318,"[39.08287, 35.972501]",-330.0,640.0
7599,668319,"[36.717242, 35.638109]",300.0,640.0
7600,668325,"[35.951102, 34.510683]",-330.0,640.0
7601,668327,"[37.173068, 34.422928]",-30.0,640.0
7602,668328,"[36.997142, 35.270406]",-30.0,640.0
7603,668329,"[37.481441, 35.200527]",-30.0,640.0
7604,668332,"[35.927407, 35.272667]",-330.0,640.0
7605,668340,"[35.824785, 35.847777]",-750.0,640.0
7606,668345,"[37.264902, 35.410856]",300.0,640.0
7607,668347,"[37.624738, 35.147339]",-30.0,300.0
7608,668349,"[36.551603, 35.687899]",300.0,640.0
7609,668350,"[36.39298, 34.966351]",-30.0,640.0
7610,668351,"[37.492739, 35.748604]",-30.0,640.0
7611,668353,"[36.891108, 35.806646]",300.0,640.0
7612,668354,"[38.757169, 35.628977]",-30.0,640.0
7613,668355,"[36.720092, 35.760185]",300.0,640.0
7614,668357,"[35.72336, 34.162254]",-30.0,300.0
7615,668360,"[36.774722, 34.745952]",-30.0,300.0
7616,668361,"[36.153183, 34.797031]",300.0,640.0
7617,668362,"[37.057146, 35.050807]",300.0,640.0
7618,668363,"[36.579052, 35.636724]",300.0,640.0
7619,668364,"[36.328006, 35.83691]",-30.0,640.0
7620,668366,"[36.735987, 35.922817]",300.0,640.0
7621,668367,"[36.5844956, 35.6715159]",300.0,640.0
7622,668369,"[37.800064, 35.387685]",-30.0,640.0
7623,668370,"[36.64958, 35.735114]",300.0,640.0
7624,668373,"[36.431041, 34.792757]",-30.0,640.0
7625,668376,"[38.780294, 35.897713]",-30.0,640.0
7626,668377,"[37.276942, 35.540408]",-30.0,640.0
7627,668381,"[36.960743, 35.67811]",300.0,640.0
7628,668382,"[36.232186, 34.669206]",300.0,640.0
7629,668383,"[35.925913, 35.298878]",-750.0,640.0
7630,668387,"[37.103175, 35.137477]",-30.0,300.0
7631,668392,"[35.714518, 34.304024]",-330.0,640.0
7632,668393,"[36.594978, 34.443566]",-330.0,300.0
7633,668403,"[37.732749, 35.85723]",300.0,640.0
7634,668404,"[36.492078, 35.629881]",300.0,640.0
7635,677992,"[35.869215, 32.683121]",-330.0,640.0
7636,677993,"[36.12432, 33.627851]",-30.0,640.0
7637,678002,"[36.099747, 32.612443]",-30.0,640.0
7638,678003,"[35.531839, 32.388639]",-30.0,640.0
7639,678004,"[36.185274, 33.071101]",-30.0,640.0
7640,678005,"[36.393372, 32.918491]",-30.0,640.0
7641,678006,"[35.7, 33.0]",-30.0,640.0
7642,678008,"[36.481396, 32.889933]",-30.0,640.0
7643,678009,"[35.490747, 32.930255]",-30.0,640.0
7644,678010,"[35.068626, 32.920744]",-330.0,640.0
7645,678011,"[36.007157, 33.110675]",-30.0,640.0
7646,678013,"[35.171988, 33.155659]",300.0,640.0
7647,678015,"[35.616371, 32.28122]",-330.0,640.0
7648,678021,"[35.700705, 32.779913]",-30.0,640.0
7649,678022,"[36.566669, 32.605012]",-30.0,640.0
7650,678025,"[34.815041, 32.197738]",-30.0,640.0
7651,678028,"[35.848706, 32.556411]",300.0,640.0
7652,678029,"[35.504873, 32.807057]",-330.0,300.0
7653,678030,"[35.578273, 33.471389]",-30.0,300.0
7654,678032,"[36.384688, 32.88621]",-30.0,640.0
7655,678035,"[36.075679, 33.061161]",-30.0,640.0
7656,678037,"[35.627481, 32.239695]",-330.0,-30.0
7657,678040,"[36.58284, 32.760967]",-30.0,640.0
7658,678045,"[35.833713, 33.552423]",-30.0,300.0
7659,678048,"[35.414807, 33.045138]",-30.0,640.0
7660,678050,"[35.9888722, 33.4662035]",-30.0,640.0
7661,678057,"[36.153207, 33.945274]",-330.0,300.0
7662,678058,"[36.806553, 32.459001]",-30.0,640.0
7663,678059,"[35.407812, 32.930876]",-30.0,640.0
7664,678060,"[35.521306, 33.899285]",-330.0,640.0
7665,678062,"[35.514986, 32.782611]",-30.0,640.0
7666,678063,"[35.135395, 32.700095]",-30.0,640.0
7667,678064,"[35.773767, 32.43518]",-30.0,300.0
7668,678067,"[34.975734, 32.384871]",-30.0,640.0
7669,678069,"[36.577852, 32.791001]",-30.0,640.0
7670,678070,"[35.632436, 33.885397]",-30.0,300.0
7671,678071,"[36.790336, 32.686895]",-30.0,640.0
7672,678072,"[36.339338, 32.838358]",-330.0,-30.0
7673,678075,"[34.940602, 32.695206]",-550.0,-30.0
7674,678077,"[36.482715, 33.185866]",-30.0,640.0
7675,678078,"[34.893246, 32.425592]",-330.0,640.0
7676,678082,"[36.618202, 32.754211]",-330.0,640.0
7677,678086,"[36.241643, 33.95773]",-330.0,300.0
7678,678087,"[36.257659, 33.670312]",-330.0,300.0
7679,678088,"[36.216265, 33.883605]",-30.0,300.0
7680,678089,"[35.8441, 32.864811]",-330.0,640.0
7681,678093,"[35.649291, 32.824024]",-30.0,640.0
7682,678105,"[35.66516, 33.048985]",300.0,640.0
7683,678106,"[36.309102, 33.511612]",-550.0,640.0
7684,678107,"[36.430435, 32.951696]",-30.0,300.0
7685,678115,"[35.134001, 32.279038]",-330.0,640.0
7686,678117,"[36.238394, 32.848036]",300.0,640.0
7687,678119,"[36.565528, 32.708164]",-30.0,640.0
7688,678121,"[34.916907, 32.617589]",-750.0,640.0
7689,678122,"[36.401734, 32.800959]",-30.0,640.0
7690,678126,"[36.76025, 32.780258]",-30.0,640.0
7691,678127,"[36.601046, 32.95143]",-30.0,300.0
7692,678130,"[35.322489, 33.023842]",-30.0,640.0
7693,678131,"[35.665625, 32.684043]",-30.0,640.0
7694,678137,"[35.106902, 32.730365]",-30.0,640.0
7695,678138,"[35.144592, 32.61367]",-30.0,640.0
7696,678139,"[35.218648, 32.672541]",-30.0,640.0
7697,678141,"[36.054712, 32.932088]",300.0,640.0
7698,678142,"[35.677841, 32.655548]",-330.0,640.0
7699,678146,"[35.737892, 32.901398]",-30.0,300.0
7700,678148,"[36.060648, 32.991303]",-30.0,640.0
7701,678149,"[35.937299, 32.782257]",-330.0,640.0
7702,678152,"[35.100372, 32.810228]",-330.0,300.0
7703,678153,"[35.253595, 33.053287]",-330.0,640.0
7704,678155,"[35.533841, 32.860267]",-330.0,640.0
7705,678157,"[35.719967, 32.537863]",-330.0,-30.0
7706,678161,"[35.043867, 32.397898]",-30.0,640.0
7707,678162,"[36.452585, 33.434027]",-30.0,300.0
7708,678163,"[35.302465, 32.461848]",-30.0,640.0
7709,678165,"[35.448308, 33.024724]",-30.0,640.0
7710,678166,"[34.886225, 32.446038]",-30.0,640.0
7711,678170,"[36.276114, 33.01236]",-30.0,640.0
7712,678171,"[35.921018, 33.673461]",-30.0,640.0
7713,678173,"[[35.1520065, 33.1284324], [35.1518072, 33.1284593], [35.1516151, 33.1283581], [35.1515826, 33.1279924], [35.1516572, 33.1278639], [35.1516079, 33.1276661], [35.1528697, 33.1269531], [35.1534841, 33.1270439], [35.1541313, 33.1268647], [35.1547218, 33.126675], [35.1552685, 33.126472], [35.1555707, 33.126463], [35.1557493, 33.1265447], [35.1563096, 33.1271349], [35.1567853, 33.127346], [35.1569197, 33.127473], [35.1563911, 33.1279031], [35.1563572, 33.127781], [35.1560431, 33.1277555], [35.1557357, 33.127826], [35.1555325, 33.1280467], [35.1554815, 33.1281582], [35.1554459, 33.1284249], [35.152897, 33.1294001], [35.1524943, 33.1291887], [35.1521371, 33.1289619], [35.1519864, 33.1287833], [35.1519835, 33.1285702], [35.1520005, 33.1285142], [35.1520065, 33.1284324]]",-330.0,-30.0
7714,678175,"[36.164595, 32.157479]",-30.0,640.0
7715,678176,"[36.637005, 32.605442]",-30.0,300.0
7716,678178,"[35.440404, 32.718751]",300.0,640.0
7717,678180,"[35.538562, 32.867463]",-30.0,640.0
7718,678185,"[35.659411, 32.778841]",-330.0,640.0
7719,678187,"[35.363078, 32.553469]",300.0,640.0
7720,678188,"[35.425686, 32.420132]",-30.0,640.0
7721,678189,"[35.403782, 32.504053]",300.0,640.0
7722,678190,"[35.340148, 32.414465]",300.0,640.0
7723,678191,"[35.073197, 32.711123]",300.0,640.0
7724,678195,"[35.67086, 32.390248]",300.0,640.0
7725,678196,"[36.631147, 33.972235]",-30.0,640.0
7726,678197,"[35.332945, 32.558928]",-330.0,640.0
7727,678199,"[35.273812, 33.074633]",-30.0,640.0
7728,678212,"[35.094327, 32.717725]",-330.0,300.0
7729,678213,"[36.314785, 32.571791]",300.0,640.0
7730,678215,"[35.529938, 33.11132]",-330.0,640.0
7731,678216,"[35.73205, 33.053536]",300.0,640.0
7732,678218,"[35.739845, 32.591987]",-330.0,-30.0
7733,678219,"[35.2994444, 33.2088889]",1700.0,2100.0
7734,678221,"[35.303053, 32.964971]",-30.0,640.0
7735,678224,"[35.858043, 32.597779]",-30.0,640.0
7736,678226,"[35.301835, 32.907834]",-330.0,640.0
7737,678227,"[36.029358, 32.837408]",-330.0,640.0
7738,678228,"[35.161335, 32.974321]",-30.0,640.0
7739,678229,"[35.646371, 32.860443]",-30.0,640.0
7740,678230,"[35.41469, 32.919539]",-30.0,640.0
7741,678231,"[35.576348, 32.881123]",-30.0,640.0
7742,678232,"[35.516959, 33.013309]",-30.0,640.0
7743,678233,"[34.949037, 32.531149]",-30.0,640.0
7744,678239,"[35.455826, 32.193776]",300.0,640.0
7745,678240,"[35.627024, 32.926755]",-30.0,640.0
7746,678241,"[35.535872, 32.217019]",-30.0,300.0
7747,678244,"[35.255049, 32.158519]",-330.0,300.0
7748,678245,"[35.446419, 32.36489]",300.0,640.0
7749,678247,"[35.212663, 33.067487]",300.0,640.0
7750,678248,"[35.533334, 32.185078]",-30.0,300.0
7751,678249,"[35.053279, 32.661186]",-30.0,640.0
7752,678250,"[34.883868, 32.227566]",300.0,640.0
7753,678251,"[35.199483, 32.920835]",300.0,640.0
7754,678252,"[35.432117, 32.306497]",300.0,640.0
7755,678253,"[36.005815, 33.560986]",-30.0,300.0
7756,678256,"[35.925894, 32.825122]",-30.0,640.0
7757,678258,"[35.527238, 32.600211]",300.0,640.0
7758,678261,"[34.910199, 32.53493]",-550.0,300.0
7759,678264,"[35.438967, 32.773022]",-30.0,640.0
7760,678265,"[36.303296, 33.280217]",300.0,640.0
7761,678266,"[35.189866, 32.567975]",-30.0,640.0
7762,678271,"[35.311724, 33.046357]",-30.0,640.0
7763,678272,"[35.520579, 32.81449]",-330.0,640.0
7764,926170979,"[11.374532, 44.2718317]",-750.0,-30.0
7765,118926,"[10.755043, 48.185612]",-30.0,640.0
7766,118930,"[10.876296, 49.892327]",300.0,640.0
7767,118935,"[12.416914, 51.199472]",-30.0,300.0
7768,118941,"[9.37831, 48.492951]",300.0,640.0
7769,118948,"[8.910357, 49.239664]",-30.0,300.0
7770,118957,"[10.688997, 48.183597]",-30.0,300.0
7771,118958,"[13.95856, 51.330773]",-30.0,300.0
7772,118960,"[14.286546, 49.072597]",-30.0,640.0
7773,118963,"[15.794285, 50.29051]",-30.0,300.0
7774,118966,"[10.29199, 48.551967]",300.0,640.0
7775,118971,"[11.02528, 50.092236]",-330.0,640.0
7776,118977,"[13.903573, 49.261907]",-550.0,-330.0
7777,118978,"[14.960828, 50.233988]",-30.0,300.0
7778,118979,"[15.863592, 48.61125]",-30.0,300.0
7779,118980,"[9.210833, 48.813333]",-30.0,300.0
7780,118984,"[11.413478, 49.180313]",300.0,640.0
7781,118985,"[8.937739, 48.476882]",-30.0,300.0
7782,118995,"[13.623029, 52.114102]",-30.0,640.0
7783,119000,"[10.902862, 48.956824]",-30.0,640.0
7784,119002,"[14.346702, 48.883305]",-330.0,-30.0
7785,119003,"[13.990904, 50.138128]",-30.0,640.0
7786,119004,"[14.770067, 50.085199]",-30.0,300.0
7787,119007,"[13.589081, 50.341185]",-30.0,300.0
7788,119011,"[9.2364373, 51.1207532]",-330.0,1453.0
7789,119012,"[11.622196, 48.060096]",300.0,640.0
7790,119015,"[9.571853, 49.750055]",300.0,640.0
7791,119017,"[11.493325, 48.717024]",-330.0,640.0
7792,119019,"[11.184336, 48.735955]",-30.0,640.0
7793,119024,"[9.159026, 49.230892]",-30.0,300.0
7794,119030,"[11.22852, 48.797511]",-30.0,300.0
7795,119031,"[8.571926, 48.950261]",-30.0,300.0
7796,119041,"[9.314089, 48.832026]",-30.0,300.0
7797,119047,"[9.310097, 51.155672]",-30.0,300.0
7798,119048,"[10.076446, 49.94484]",-30.0,300.0
7799,119049,"[11.248237, 48.074421]",300.0,640.0
7800,119058,"[15.687459, 48.625317]",-30.0,300.0
7801,119059,"[14.085699, 49.542157]",-30.0,300.0
7802,119061,"[14.40424, 49.966988]",-330.0,300.0
7803,119062,"[14.366968, 49.063943]",-30.0,640.0
7804,119069,"[13.905656, 50.590303]",-30.0,300.0
7805,128355,"[16.232354, 48.006148]",-30.0,640.0
7806,128360,"[18.3275, 49.065158]",-30.0,300.0
7807,128361,"[16.869225, 48.692087]",-30.0,640.0
7808,128363,"[16.786314, 49.164684]",-30.0,300.0
7809,128364,"[16.646477, 49.055038]",-30.0,300.0
7810,128366,"[16.81032, 49.028348]",-30.0,300.0
7811,128368,"[18.147057, 48.209927]",-30.0,300.0
7812,128369,"[16.956682, 48.154405]",-330.0,300.0
7813,128372,"[17.265169, 48.973199]",-30.0,300.0
7814,128379,"[16.043811, 50.394678]",-30.0,300.0
7815,128383,"[17.502715, 48.310632]",-30.0,640.0
7816,128384,"[16.867966, 48.113446]",-30.0,640.0
7817,128393,"[16.482295, 48.857366]",-30.0,300.0
7818,128395,"[17.035556, 48.190084]",-30.0,640.0
7819,128398,"[16.923328, 48.466148]",-30.0,300.0
7820,128406,"[16.314093, 48.047287]",-30.0,300.0
7821,128410,"[16.904935, 48.606149]",-30.0,300.0
7822,128411,"[17.700888, 49.378062]",-330.0,300.0
7823,128412,"[15.832594, 50.209337]",-30.0,300.0
7824,128413,"[16.271595, 48.772962]",-30.0,300.0
7825,128414,"[17.563903, 48.339893]",-30.0,300.0
7826,128416,"[20.244438, 50.090934]",-30.0,300.0
7827,128419,"[20.5184, 50.272575]",-330.0,640.0
7828,128426,"[17.303402, 49.352649]",-330.0,-30.0
7829,128427,"[17.303636, 49.352861]",-30.0,300.0
7830,128428,"[18.170175, 48.157233]",-30.0,300.0
7831,128429,"[16.906022, 49.217873]",-30.0,300.0
7832,128432,"[19.937627, 50.059376]",-330.0,300.0
7833,128433,"[16.719762, 48.999934]",-30.0,300.0
7834,128434,"[19.797342, 50.043055]",-330.0,300.0
7835,128440,"[16.96752, 48.724303]",-30.0,300.0
7836,128441,"[24.18884, 50.788773]",300.0,640.0
7837,128443,"[19.482942, 49.101752]",-330.0,300.0
7838,128455,"[23.85935, 50.749782]",300.0,640.0
7839,128456,"[17.085383, 48.80581]",-30.0,640.0
7840,128458,"[18.155692, 48.18308]",-30.0,640.0
7841,128460,"[16.373064, 48.208982]",-30.0,640.0
7842,128465,"[16.775181, 48.812351]",-30.0,300.0
7843,128468,"[16.397066, 48.550182]",-30.0,300.0
7844,128469,"[21.257289, 50.970514]",-30.0,300.0
7845,128470,"[18.200408, 48.069552]",-330.0,640.0
7846,128474,"[17.9304, 50.091092]",-330.0,-30.0
7847,128483,"[17.070145, 49.387386]",-30.0,300.0
7848,128490,"[18.099685, 51.720763]",-330.0,640.0
7849,128492,"[17.803, 48.649123]",-30.0,300.0
7850,128493,"[16.846693, 48.826647]",-30.0,300.0
7851,128494,"[17.271342, 48.489397]",-330.0,300.0
7852,128495,"[21.240498, 49.002212]",-30.0,640.0
7853,128496,"[16.192942, 48.902026]",-30.0,300.0
7854,128498,"[18.727163, 51.135844]",-30.0,300.0
7855,128499,"[18.330301, 49.124982]",-330.0,300.0
7856,128505,"[16.716958, 48.896756]",-30.0,300.0
7857,128507,"[18.635083, 48.104855]",-30.0,640.0
7858,128510,"[16.111285, 51.683539]",-30.0,300.0
7859,128516,"[17.814503, 48.253243]",-30.0,300.0
7860,128518,"[16.893982, 49.498164]",-330.0,300.0
7861,128523,"[17.031978, 48.274961]",-30.0,300.0
7862,128524,"[21.89766, 50.072022]",300.0,640.0
7863,128527,"[16.772294, 49.191788]",-30.0,300.0
7864,128529,"[17.459186, 49.065163]",-30.0,640.0
7865,128530,"[17.646427, 49.024606]",-30.0,300.0
7866,128536,"[17.016237, 49.141528]",-30.0,300.0
7867,128542,"[17.036297, 51.10931]",-330.0,-30.0
7868,128548,"[18.036438, 51.813991]",300.0,640.0
7869,128549,"[23.251993, 50.723127]",300.0,640.0
7870,128551,"[21.811904, 48.438985]",-330.0,640.0
7871,128552,"[17.716749, 48.459121]",-30.0,300.0
7872,138171,"[0.405423, 47.325052]",300.0,640.0
7873,138172,"[-0.249733, 44.555584]",-30.0,640.0
7874,138173,"[1.399235, 45.955991]",-30.0,640.0
7875,138174,"[0.981041, 47.410185]",-750.0,640.0
7876,138178,"[1.181277, 46.132338]",-30.0,640.0
7877,138181,"[0.147746, 45.815926]",-330.0,640.0
7878,138191,"[1.938318, 45.092526]",-30.0,640.0
7879,138195,"[3.140504, 46.002611]",-330.0,640.0
7880,138196,"[-1.941042, 47.117088]",-30.0,640.0
7881,138202,"[3.086012, 45.778648]",-30.0,640.0
7882,138206,"[3.574212, 47.797817]",-30.0,640.0
7883,138207,"[2.396563, 47.08286]",-330.0,640.0
7884,138211,"[1.060319, 46.319257]",-330.0,300.0
7885,138213,"[0.613948, 47.339916]",-30.0,640.0
7886,138214,"[3.201436, 44.434654]",-30.0,640.0
7887,138216,"[2.747005, 47.082276]",-30.0,640.0
7888,138217,"[-1.152853, 46.536935]",300.0,640.0
7889,138220,"[0.771694, 46.865829]",-30.0,640.0
7890,138221,"[0.20884, 46.567545]",-30.0,640.0
7891,138228,"[-1.764588, 47.474905]",-30.0,640.0
7892,138229,"[1.017002, 46.043725]",-30.0,640.0
7893,138232,"[-0.971141, 44.627926]",-30.0,640.0
7894,138236,"[0.388212, 47.569754]",300.0,640.0
7895,138237,"[1.51342, 46.24203]",-330.0,640.0
7896,138238,"[0.536795, 47.14519]",-30.0,640.0
7897,138240,"[0.384791, 47.120937]",-30.0,640.0
7898,138241,"[1.532447, 45.158172]",-30.0,640.0
7899,138246,"[0.881623, 47.233585]",300.0,640.0
7900,138248,"[-0.576533, 44.837205]",-30.0,640.0
7901,138252,"[1.339832, 45.316117]",300.0,640.0
7902,138255,"[0.68849, 47.389475]",-30.0,640.0
7903,138257,"[1.213436, 47.315484]",300.0,640.0
7904,138259,"[2.424714, 46.188516]",-30.0,640.0
7905,138262,"[0.912631, 45.709358]",300.0,640.0
7906,138263,"[1.036615, 45.69569]",300.0,640.0
7907,138264,"[-0.653423, 44.762468]",-30.0,640.0
7908,138271,"[-0.164749, 47.303891]",-330.0,640.0
7909,138273,"[1.352878, 45.608945]",-30.0,640.0
7910,138281,"[1.903378, 47.899553]",-330.0,640.0
7911,138282,"[1.190303, 47.259821]",300.0,640.0
7912,138283,"[1.894269, 44.864849]",-330.0,640.0
7913,138291,"[-0.938226, 45.863703]",-30.0,640.0
7914,138292,"[3.003174, 44.853215]",-30.0,640.0
7915,138295,"[2.840895, 44.683577]",-30.0,640.0
7916,138297,"[0.852924, 47.060291]",300.0,640.0
7917,138299,"[1.232804, 46.941585]",-30.0,640.0
